cell,feature,time,int
cell14_01,50,67,0.387687508554801
cell14_01,50,68,0.383716391251375
cell14_01,50,69,0.404345923183383
cell14_01,50,70,0.374452703992916
cell14_01,50,71,0.391692422601234
cell14_01,50,72,0.386670226590264
cell14_01,50,73,0.369974635544373
cell14_01,50,74,0.373293475707746
cell14_01,50,75,0.355104068620907
cell14_01,50,76,0.35614500830555
cell14_01,50,77,0.351758191063127
cell14_01,50,78,0.349919648243499
cell14_01,50,79,0.370795896399464
cell14_01,50,80,0.341609029137862
cell14_01,50,81,0.341872643733324
cell14_01,50,82,0.353414231470513
cell14_01,50,83,0.34001044319359
cell14_01,50,84,0.3426296907767
cell14_01,50,85,0.307369548796583
cell14_01,50,86,0.32349059521134
cell14_01,50,87,0.314659506263382
cell14_01,50,88,0.321199176035406
cell14_01,50,89,0.298825732164192
cell14_01,50,90,0.312084194446181
cell14_01,50,91,0.321070748411976
cell14_01,50,92,0.309258786730723
cell14_01,50,93,0.301303033426669
cell14_01,50,94,0.299910607614744
cell14_01,50,95,0.305250493009989
cell14_01,50,96,0.286868444488005
cell14_01,50,97,0.289173382361142
cell14_01,50,98,0.268368107365493
cell14_01,50,99,0.279230380568225
cell14_01,50,100,0.286885342859509
cell14_01,50,101,0.267556985533304
cell14_01,50,102,0.280785030746587
cell14_01,50,103,0.27238654010913
cell14_01,50,104,0.279297974054241
cell14_01,50,105,0.250269951484776
cell14_01,50,106,0.264251664067134
cell14_01,50,107,0.258286538926244
cell14_01,50,108,0.255298906844348
cell14_01,50,109,0.261027454784183
cell14_01,50,110,0.258948955089198
cell14_01,50,111,0.241996508796447
cell14_01,50,112,0.249969160472005
cell14_01,50,113,0.228994901761317
cell14_01,50,114,0.25539691739907
cell14_01,50,115,0.232857869487118
cell14_01,50,116,0.233530424672974
cell14_01,50,117,0.234358444876667
cell14_01,50,118,0.230779369792133
cell18_01,10,1,0.005642042867177
cell18_01,10,2,0.059036916403603
cell18_01,10,3,-0.010944482606917
cell18_01,10,4,1.23613994736152
cell18_01,10,5,1.07885738984124
cell18_01,10,6,0.948835701550597
cell18_01,10,7,0.897192871421625
cell18_01,10,8,0.809220224909889
cell18_01,10,9,0.760124418236688
cell18_01,10,10,0.747775213602649
cell18_01,10,11,0.659756257573536
cell18_01,10,12,0.650378580304562
cell18_01,10,13,0.599252873119641
cell18_01,10,14,0.614403803555027
cell18_01,10,15,0.60176130531093
cell18_01,10,16,0.55373833579031
cell18_01,10,17,0.549292622122057
cell18_01,10,18,0.527774133047244
cell18_01,10,19,0.502064632649754
cell18_01,10,20,0.494469871799819
cell18_01,10,21,0.462863626189576
cell18_01,10,22,0.447303628350687
cell18_01,10,23,0.42073740188171
cell18_01,10,24,0.419872957557327
cell18_01,10,25,0.372753023625572
cell18_01,10,26,0.401094448260692
cell18_01,10,27,0.356243680680441
cell18_01,10,28,0.369511357409137
cell18_01,10,29,0.371842269783812
cell18_01,10,30,0.316031583090852
cell18_01,10,31,0.315738289480793
cell18_01,10,32,0.361438064879634
cell18_01,10,33,0.307495195387572
cell18_01,10,34,0.318717535098755
cell18_01,10,35,0.298572895039479
cell18_01,10,36,0.301212537530005
cell18_01,10,37,0.288238154411367
cell18_01,10,38,0.271149942499016
cell18_01,10,39,0.290731150096864
cell18_01,10,40,0.305503886140333
cell18_01,10,41,0.287975733812894
cell18_01,10,42,0.275819485501262
cell18_01,10,43,0.260776610606423
cell18_01,10,44,0.287211626776163
cell18_01,10,45,0.24037726820157
cell18_01,10,46,0.220286655912568
cell18_01,10,47,0.25433958769093
cell18_01,10,48,0.241758835470003
cell18_01,10,49,0.2166976683158
cell18_01,10,50,0.253614071918681
cell18_01,10,51,0.236139947361515
cell18_01,10,52,0.208817332108704
cell18_01,10,53,0.222571258769865
cell18_01,10,54,0.215933561279069
cell18_01,10,55,0.206918641896221
cell18_01,10,56,0.223443421347144
cell18_01,10,57,0.208261617900172
cell18_01,10,58,0.194600310273767
cell18_01,10,59,0.2048887413845
cell18_01,10,60,0.181348070050863
cell18_01,10,61,0.182374597686068
cell18_01,10,62,0.199702075438204
cell18_01,10,63,0.193450290592222
cell18_01,10,64,0.173745590948033
cell18_01,10,65,0.135478493088305
cell18_01,10,66,0.1580698193157
cell18_01,10,67,0.160956445898906
cell18_01,10,68,0.198837631113821
cell18_01,10,69,0.103509489591936
cell18_01,10,70,0.151555613871244
cell18_01,10,71,0.147611586641248
cell18_01,10,72,0.179333606044936
cell18_01,10,73,0.150004245039093
cell18_01,10,74,0.159837299228947
cell18_01,10,75,0.134745259063158
cell18_01,10,76,0.158409422443136
cell18_01,10,77,0.139955079768144
cell18_01,10,78,0.129280736012596
cell18_01,10,79,0.137369465047892
cell18_01,10,80,0.123137006707162
cell18_01,10,81,0.126872641108959
cell18_01,10,82,0.137878869739046
cell18_01,10,83,0.113381135046271
cell18_01,10,84,0.141336647036577
cell18_01,10,85,0.107283715258214
cell18_01,10,86,0.159960791275287
cell18_01,10,87,0.105122604447257
cell18_01,10,88,0.123445736823013
cell18_01,10,89,0.104783001319821
cell18_01,10,90,0.123623256639627
cell18_01,10,91,0.096918101618518
cell18_01,10,92,0.109730401426333
cell18_01,10,93,0.117116769448068
cell18_01,10,94,0.088921991617978
cell18_01,10,95,0.11609796006576
cell18_01,10,96,0.099719827419865
cell18_01,10,97,0.085194075469077
cell18_01,10,98,0.074782152312003
cell18_01,10,99,0.082315167138767
cell18_01,10,100,0.064100090303559
cell18_01,10,101,0.085194075469077
cell18_01,10,102,0.059831896451919
cell18_01,10,103,0.070074018045275
cell18_01,10,104,0.088512924214475
cell18_01,10,105,0.098793637072312
cell18_01,10,106,0.096979847641688
cell18_01,10,107,0.059739277417164
cell18_01,10,108,0.049574338352771
cell18_01,10,109,0.020569143968572
cell18_01,10,110,0.037858030456226
cell18_01,10,111,0.069448839560677
cell18_01,10,112,0.082708798036477
cell18_01,10,113,0.042743684539568
cell18_01,10,114,0.04690382285066
cell18_01,10,115,0.05069348502273
cell18_01,10,116,0.038382871653173
cell18_01,10,117,0.055270408990221
cell18_01,10,118,0.04793806873876
cell30_01,2,1,-0.000977979793058
cell30_01,2,2,0.0080106174034
cell30_01,2,3,0.001172879680643
cell30_01,2,4,0.112286697734637
cell30_01,2,5,0.123233574753968
cell30_01,2,6,0.117595399434558
cell30_01,2,7,0.120695235741855
cell30_01,2,8,0.115980514651715
cell30_01,2,9,0.11567192316304
cell30_01,2,10,0.107495408831517
cell30_01,2,11,0.113829655178014
cell30_01,2,12,0.118194020517854
cell30_01,2,13,0.113537305346638
cell30_01,2,14,0.109504733863043
cell30_01,2,15,0.112377186968158
cell30_01,2,16,0.109077810299763
cell30_01,2,17,0.116263583536064
cell30_01,2,18,0.110676453425307
cell30_01,2,19,0.095629718056431
cell30_01,2,20,0.101766744278586
cell30_01,2,21,0.111609188601605
cell30_01,2,22,0.118347156143813
cell30_01,2,23,0.119059468828199
cell30_01,2,24,0.112474636911951
cell30_01,2,25,0.117950395658373
cell30_01,2,26,0.10542575764431
cell30_01,2,27,0.110138158497693
cell30_01,2,28,0.105506965930804
cell30_01,2,29,0.119377341263903
cell30_01,2,30,0.107029041243369
cell30_01,2,31,0.111688076651342
cell30_01,2,32,0.107750634874783
cell30_01,2,33,0.100952341176894
cell30_01,2,34,0.113657957657999
cell30_01,2,35,0.109875971744157
cell30_01,2,36,0.096497486603533
cell30_01,2,37,0.104186751216094
cell30_01,2,38,0.115732249318721
cell30_01,2,39,0.107792399136408
cell30_01,2,40,0.097745773978777
cell30_01,2,41,0.096963854191682
cell30_01,2,42,0.113532664873124
cell30_01,2,43,0.10669956762388
cell30_01,2,44,0.096212097482427
cell30_01,2,45,0.095216715913692
cell30_01,2,46,0.0897177547997
cell30_01,2,47,0.100441889090363
cell30_01,2,48,0.090300134225696
cell30_01,2,49,0.095184232599095
cell30_01,2,50,0.091979985637735
cell30_01,2,51,0.090947480280888
cell30_01,2,52,0.090437028194357
cell30_01,2,53,0.082833612341803
cell30_01,2,54,0.090184122387848
cell30_01,2,55,0.079810343847486
cell30_01,2,56,0.08468980174737
cell30_01,2,57,0.09083146844304
cell30_01,2,58,0.089469489466705
cell30_01,2,59,0.080961181278938
cell30_01,2,60,0.077504028511069
cell30_01,2,61,0.06959202116984
cell30_01,2,62,0.072670975346324
cell30_01,2,63,0.065721866259233
cell30_01,2,64,0.074889121685977
cell30_01,2,65,0.065369190272175
cell30_01,2,66,0.067083845235568
cell30_01,2,67,0.080905495596771
cell30_01,2,68,0.067517729509119
cell30_01,2,69,0.0666778038031
cell30_01,2,70,0.062155662363788
cell30_01,2,71,0.077132790629956
cell30_01,2,72,0.06167305311834
cell30_01,2,73,0.05666134172331
cell30_01,2,74,0.060007123126844
cell30_01,2,75,0.066506106283085
cell30_01,2,76,0.056055759929743
cell30_01,2,77,0.061401585417776
cell30_01,2,78,0.064181229052613
cell30_01,2,79,0.066501465809571
cell30_01,2,80,0.056109125375153
cell30_01,2,81,0.056322587156794
cell30_01,2,82,0.061195084346407
cell30_01,2,83,0.052995367647315
cell30_01,2,84,0.059482749619771
cell30_01,2,85,0.059937516024135
cell30_01,2,86,0.058524491839147
cell30_01,2,87,0.051057969955254
cell30_01,2,88,0.059204321208936
cell30_01,2,89,0.057153231915785
cell30_01,2,90,0.061793705429702
cell30_01,2,91,0.047074123443556
cell30_01,2,92,0.057420059142835
cell30_01,2,93,0.051464011387722
cell30_01,2,94,0.061677693591854
cell30_01,2,95,0.063990969638542
cell30_01,2,96,0.048037021697694
cell30_01,2,97,0.056491964440052
cell30_01,2,98,0.053707680331701
cell30_01,2,99,0.04458450940334
cell30_01,2,100,0.051016205693629
cell30_01,2,101,0.048958155690207
cell30_01,2,102,0.04845234407719
cell30_01,2,103,0.049364197122675
cell30_01,2,104,0.050027784835165
cell30_01,2,105,0.060712475100959
cell30_01,2,106,0.059427063937604
cell30_01,2,107,0.066009575617096
cell30_01,2,108,0.055928146908111
cell30_01,2,109,0.052582365504576
cell30_01,2,110,0.057053461735236
cell30_01,2,111,0.061148679611268
cell30_01,2,112,0.060508294266347
cell30_01,2,113,0.052603247635389
cell30_01,2,114,0.061837789928084
cell30_01,2,115,0.055770370808637
cell30_01,2,116,0.050925716460108
cell30_01,2,117,0.070735897891021
cell30_01,2,118,0.054489600118796
cell21_01,20,1,0.00447747674968
cell21_01,20,2,0.001544717238408
cell21_01,20,3,-0.012624574957955
cell21_01,20,4,2.10083747665176
cell21_01,20,5,1.79509117748581
cell21_01,20,6,1.62915280460429
cell21_01,20,7,1.49363385550162
cell21_01,20,8,1.41530616491509
cell21_01,20,9,1.35829606182786
cell21_01,20,10,1.29628704812125
cell21_01,20,11,1.24759540648585
cell21_01,20,12,1.14097319634066
cell21_01,20,13,1.09996842020226
cell21_01,20,14,1.0412789573281
cell21_01,20,15,1.02415732124978
cell21_01,20,16,0.957350136723388
cell21_01,20,17,0.934779149499742
cell21_01,20,18,0.88549997674356
cell21_01,20,19,0.848309256797612
cell21_01,20,20,0.815304696087287
cell21_01,20,21,0.793977316402645
cell21_01,20,22,0.753848940852752
cell21_01,20,23,0.718876150887784
cell21_01,20,24,0.70997505440783
cell21_01,20,25,0.654894011833856
cell21_01,20,26,0.656607644269491
cell21_01,20,27,0.625537040165096
cell21_01,20,28,0.611617448695069
cell21_01,20,29,0.59561212174624
cell21_01,20,30,0.586897076787869
cell21_01,20,31,0.544374511920762
cell21_01,20,32,0.549290188964697
cell21_01,20,33,0.52152444741474
cell21_01,20,34,0.511154523132814
cell21_01,20,35,0.497185970736054
cell21_01,20,36,0.487996004788379
cell21_01,20,37,0.452656007872917
cell21_01,20,38,0.451525010465398
cell21_01,20,39,0.448327861949771
cell21_01,20,40,0.45927552516714
cell21_01,20,41,0.434986009415186
cell21_01,20,42,0.423964904807718
cell21_01,20,43,0.399210260251806
cell21_01,20,44,0.392091341504912
cell21_01,20,45,0.371150753141455
cell21_01,20,46,0.385452239839996
cell21_01,20,47,0.373525358087978
cell21_01,20,48,0.362048916861898
cell21_01,20,49,0.345632318128517
cell21_01,20,50,0.330243898856517
cell21_01,20,51,0.32316414885101
cell21_01,20,52,0.32775668377851
cell21_01,20,53,0.330253691041864
cell21_01,20,54,0.313518846284722
cell21_01,20,55,0.312245862189679
cell21_01,20,56,0.301063186523994
cell21_01,20,57,0.300475655403205
cell21_01,20,58,0.272670745111863
cell21_01,20,59,0.298693477670145
cell21_01,20,60,0.280636687891228
cell21_01,20,61,0.283270785749433
cell21_01,20,62,0.26517482722913
cell21_01,20,63,0.251304196685835
cell21_01,20,64,0.247891620092585
cell21_01,20,65,0.257355767229962
cell21_01,20,66,0.252219766015731
cell21_01,20,67,0.246256325139722
cell21_01,20,68,0.246050689247446
cell21_01,20,69,0.230559452029308
cell21_01,20,70,0.237399293493827
cell21_01,20,71,0.203611357955783
cell21_01,20,72,0.238314862823723
cell21_01,20,73,0.216541938705816
cell21_01,20,74,0.220160151191342
cell21_01,20,75,0.207254050904675
cell21_01,20,76,0.233849626305727
cell21_01,20,77,0.226236202198835
cell21_01,20,78,0.204419213246868
cell21_01,20,79,0.20700435017834
cell21_01,20,80,0.213408439394941
cell21_01,20,81,0.197031009402946
cell21_01,20,82,0.200659014073818
cell21_01,20,83,0.187748017694479
cell21_01,20,84,0.198284409127296
cell21_01,20,85,0.175458825084641
cell21_01,20,86,0.184071052096874
cell21_01,20,87,0.174910462705238
cell21_01,20,88,0.184056363818854
cell21_01,20,89,0.176447835804636
cell21_01,20,90,0.171492990019315
cell21_01,20,91,0.165862483445087
cell21_01,20,92,0.152481462169116
cell21_01,20,93,0.162963996582527
cell21_01,20,94,0.165842899074394
cell21_01,20,95,0.138258312953348
cell21_01,20,96,0.170357096519123
cell21_01,20,97,0.155453390421774
cell21_01,20,98,0.156922218223746
cell21_01,20,99,0.155468078699793
cell21_01,20,100,0.14851562710379
cell21_01,20,101,0.150253740002791
cell21_01,20,102,0.152114255218623
cell21_01,20,103,0.163365476181733
cell21_01,20,104,0.149744546364774
cell21_01,20,105,0.132642494657139
cell21_01,20,106,0.156124155118008
cell21_01,20,107,0.143781105488765
cell21_01,20,108,0.141127423259867
cell21_01,20,109,0.148398120879632
cell21_01,20,110,0.126625196761724
cell21_01,20,111,0.135462644036926
cell21_01,20,112,0.140295087505416
cell21_01,20,113,0.139594946253143
cell21_01,20,114,0.12145492289878
cell21_01,20,115,0.133102727368424
cell21_01,20,116,0.141665993453924
cell21_01,20,117,0.117449919092068
cell21_01,20,118,0.126429353054795
cell16_01,50,1,-0.005688441367065
cell16_01,50,2,0.002917200687012
cell16_01,50,3,0.006688167442121
cell16_01,50,4,1.04049690384835
cell16_01,50,5,0.987667379138116
cell16_01,50,6,0.969044481811983
cell16_01,50,7,0.926888032679046
cell16_01,50,8,0.911796167850009
cell16_01,50,9,0.874946264723466
cell16_01,50,10,0.858478776815153
cell16_01,50,11,0.846210138422072
cell16_01,50,12,0.809544184893339
cell16_01,50,13,0.769315207633108
cell16_01,50,14,0.766152074331633
cell16_01,50,15,0.74300641624195
cell16_01,50,16,0.725539202258581
cell16_01,50,17,0.712058895862534
cell16_01,50,18,0.685134273209141
cell16_01,50,19,0.680687491627294
cell16_01,50,20,0.666219455869092
cell16_01,50,21,0.628621757638407
cell16_01,50,22,0.625458624336932
cell16_01,50,23,0.628749722576014
cell16_01,50,24,0.606963691948406
cell16_01,50,25,0.61009483401548
cell16_01,50,26,0.569813870999346
cell16_01,50,27,0.564151422510232
cell16_01,50,28,0.571805325340857
cell16_01,50,29,0.554038193534971
cell16_01,50,30,0.535815186638861
cell16_01,50,31,0.533227895556617
cell16_01,50,32,0.520155477399192
cell16_01,50,33,0.503100150558747
cell16_01,50,34,0.504023897452098
cell16_01,50,35,0.513289358715712
cell16_01,50,36,0.485988839058098
cell16_01,50,37,0.49251505087606
cell16_01,50,38,0.491899219613826
cell16_01,50,39,0.471404835075189
cell16_01,50,40,0.47196068277292
cell16_01,50,41,0.469081471676761
cell16_01,50,42,0.452342058276032
cell16_01,50,43,0.457052767541694
cell16_01,50,44,0.439065695999296
cell16_01,50,45,0.441593003517036
cell16_01,50,46,0.439989442892647
cell16_01,50,47,0.425985280033271
cell16_01,50,48,0.431955644153502
cell16_01,50,49,0.423022091946807
cell16_01,50,50,0.411561232222371
cell16_01,50,51,0.417955480198426
cell16_01,50,52,0.417735540461914
cell16_01,50,53,0.417051727826576
cell16_01,50,54,0.40108410295579
cell16_01,50,55,0.416695825343856
cell16_01,50,56,0.389735212551761
cell16_01,50,57,0.402923598933892
cell16_01,50,58,0.392594429126419
cell16_01,50,59,0.401196072276196
cell16_01,50,60,0.383808836378832
cell16_01,50,61,0.378734226821851
cell16_01,50,62,0.393086294355347
cell16_01,50,63,0.385260438639813
cell16_01,50,64,0.391494730443858
cell16_01,50,65,0.374975256779642
cell16_01,50,66,0.367201386820011
cell16_01,50,67,0.382297250553348
cell16_01,50,68,0.390906891511726
cell16_01,50,69,0.383073037987591
cell16_01,50,70,0.379510014256094
cell16_01,50,71,0.364266191063649
cell16_01,50,72,0.365997716625645
cell16_01,50,73,0.374239458388402
cell16_01,50,74,0.371836116903968
cell16_01,50,75,0.36194682656952
cell16_01,50,76,0.364058248040037
cell16_01,50,77,0.362934555931675
cell16_01,50,78,0.35510070240754
cell16_01,50,79,0.338137350366
cell16_01,50,80,0.362434692894147
cell16_01,50,81,0.357244115112459
cell16_01,50,82,0.351377722504034
cell16_01,50,83,0.372012068693178
cell16_01,50,84,0.357388075667267
cell16_01,50,85,0.367793224656444
cell16_01,50,86,0.351801606359857
cell16_01,50,87,0.34932628459802
cell16_01,50,88,0.363698346653017
cell16_01,50,89,0.362398702755445
cell16_01,50,90,0.338261316399306
cell16_01,50,91,0.339628941669983
cell16_01,50,92,0.349002373349702
cell16_01,50,93,0.335382105303147
cell16_01,50,94,0.359687445639895
cell16_01,50,95,0.339816890172093
cell16_01,50,96,0.348930393072298
cell16_01,50,97,0.352773340104811
cell16_01,50,98,0.352725353253209
cell16_01,50,99,0.331439185663128
cell16_01,50,100,0.350517958079486
cell16_01,50,101,0.343387911712191
cell16_01,50,102,0.335402099824648
cell16_01,50,103,0.339968848535501
cell16_01,50,104,0.326772464344769
cell16_01,50,105,0.332806810933804
cell16_01,50,106,0.34553532332141
cell16_01,50,107,0.327640226577918
cell16_01,50,108,0.344391636691546
cell16_01,50,109,0.339744909894689
cell16_01,50,110,0.342700100172553
cell16_01,50,111,0.33940100412487
cell16_01,50,112,0.334726284997911
cell16_01,50,113,0.333702565497054
cell16_01,50,114,0.313680051665843
cell16_01,50,115,0.32191379562
cell16_01,50,116,0.333394649865937
cell16_01,50,117,0.327732201376823
cell16_01,50,118,0.349886131200051
cell15_01,50,1,0.000632730695927
cell15_01,50,2,-0.008009444663071
cell15_01,50,3,-0.010872165250739
cell15_01,50,4,3.35843808112842
cell15_01,50,5,2.8249959489803
cell15_01,50,6,2.55382454840776
cell15_01,50,7,2.38977368303279
cell15_01,50,8,2.23649467194457
cell15_01,50,9,2.10328171176802
cell15_01,50,10,1.97535822588486
cell15_01,50,11,1.92777610592838
cell15_01,50,12,1.81649652383929
cell15_01,50,13,1.76134092610168
cell15_01,50,14,1.67750796700541
cell15_01,50,15,1.58835081058975
cell15_01,50,16,1.54194541540313
cell15_01,50,17,1.46343279551224
cell15_01,50,18,1.39510173846617
cell15_01,50,19,1.37893624080804
cell15_01,50,20,1.29938578825127
cell15_01,50,21,1.26755248964096
cell15_01,50,22,1.22912567420542
cell15_01,50,23,1.20541756367817
cell15_01,50,24,1.11869101908223
cell15_01,50,25,1.08321180274235
cell15_01,50,26,1.04062594041529
cell15_01,50,27,1.01833761583987
cell15_01,50,28,0.99542813491053
cell15_01,50,29,0.949404693009869
cell15_01,50,30,0.930673549542042
cell15_01,50,31,0.903902096499148
cell15_01,50,32,0.879607552643966
cell15_01,50,33,0.858924203492365
cell15_01,50,34,0.837774022546818
cell15_01,50,35,0.807129023048373
cell15_01,50,36,0.778918493483646
cell15_01,50,37,0.780249542813491
cell15_01,50,38,0.73405248578285
cell15_01,50,39,0.737463058558455
cell15_01,50,40,0.696100218369253
cell15_01,50,41,0.690652561401885
cell15_01,50,42,0.666793984428652
cell15_01,50,43,0.660335501593401
cell15_01,50,44,0.647233346450921
cell15_01,50,45,0.613239504000864
cell15_01,50,46,0.605083451005811
cell15_01,50,47,0.610060418065233
cell15_01,50,48,0.582690957352408
cell15_01,50,49,0.571321095395727
cell15_01,50,50,0.565506917598401
cell15_01,50,51,0.546332091020626
cell15_01,50,52,0.558407987839225
cell15_01,50,53,0.542952383157018
cell15_01,50,54,0.535066398141932
cell15_01,50,55,0.492546123752865
cell15_01,50,56,0.502878153043666
cell15_01,50,57,0.518777440835822
cell15_01,50,58,0.505100426707409
cell15_01,50,59,0.478097486824541
cell15_01,50,60,0.502457618617715
cell15_01,50,61,0.489721984305193
cell15_01,50,62,0.451511223253625
cell15_01,50,63,0.446437803344214
cell15_01,50,64,0.462306226224373
cell15_01,50,65,0.454389376297291
cell15_01,50,66,0.459458938092703
cell15_01,50,67,0.442232459084701
cell15_01,50,68,0.453833807881355
cell15_01,50,69,0.446187025934243
cell15_01,50,70,0.434716853013573
cell15_01,50,71,0.437595006057239
cell15_01,50,72,0.442139864348712
cell15_01,50,73,0.425256757486671
cell15_01,50,74,0.42723982808244
cell15_01,50,75,0.431510760279945
cell15_01,50,76,0.407536439886726
cell15_01,50,77,0.421282900067131
cell15_01,50,78,0.424415688634768
cell15_01,50,79,0.402173661427348
cell15_01,50,80,0.394681204040217
cell15_01,50,81,0.401949890815374
cell15_01,50,82,0.381571332669738
cell15_01,50,83,0.395645732540105
cell15_01,50,84,0.39371281742633
cell15_01,50,85,0.394391845490251
cell15_01,50,86,0.372439176832797
cell15_01,50,87,0.395985246572066
cell15_01,50,88,0.373982422432618
cell15_01,50,89,0.383743450851486
cell15_01,50,90,0.363754562219805
cell15_01,50,91,0.361528430442063
cell15_01,50,92,0.353765905074963
cell15_01,50,93,0.341323487426407
cell15_01,50,94,0.344247937838067
cell15_01,50,95,0.349622290639444
cell15_01,50,96,0.373129779238717
cell15_01,50,97,0.350544379885337
cell15_01,50,98,0.344587451870028
cell15_01,50,99,0.344217072926071
cell15_01,50,100,0.339922992044569
cell15_01,50,101,0.349730317831431
cell15_01,50,102,0.355760550012732
cell15_01,50,103,0.348437849641581
cell15_01,50,104,0.337438366628857
cell15_01,50,105,0.329124130959822
cell15_01,50,106,0.324251332978387
cell15_01,50,107,0.334533206787194
cell15_01,50,108,0.331820952645509
cell15_01,50,109,0.345108297259968
cell15_01,50,110,0.33387732740727
cell15_01,50,111,0.341709298826362
cell15_01,50,112,0.324289914118382
cell15_01,50,113,0.317951032817118
cell15_01,50,114,0.323661041536455
cell15_01,50,115,0.328317785133915
cell15_01,50,116,0.30535043249458
cell15_01,50,117,0.34405117402409
cell15_01,50,118,0.334101098019244
cell12_01,100,1,0.002447026179043
cell12_01,100,2,-0.010313149344967
cell12_01,100,3,-0.001403301098775
cell12_01,100,4,4.99806210800645
cell12_01,100,5,4.47640322154656
cell12_01,100,6,4.11586303017575
cell12_01,100,7,3.77037730025234
cell12_01,100,8,3.47935301773378
cell12_01,100,9,3.23170378573088
cell12_01,100,10,2.98864630766342
cell12_01,100,11,2.76794936660525
cell12_01,100,12,2.59201804880688
cell12_01,100,13,2.41666905323316
cell12_01,100,14,2.28986600224655
cell12_01,100,15,2.10043944644386
cell12_01,100,16,2.01063454029956
cell12_01,100,17,1.87836147890753
cell12_01,100,18,1.80598487235051
cell12_01,100,19,1.71072268415543
cell12_01,100,20,1.63709551675529
cell12_01,100,21,1.55509309200373
cell12_01,100,22,1.48848243009747
cell12_01,100,23,1.41649085626824
cell12_01,100,24,1.35552521964367
cell12_01,100,25,1.31361392991132
cell12_01,100,26,1.23034503387333
cell12_01,100,27,1.16689418600581
cell12_01,100,28,1.11955743510926
cell12_01,100,29,1.05594748280877
cell12_01,100,30,1.02849560394452
cell12_01,100,31,0.970320659074203
cell12_01,100,32,0.942251455010039
cell12_01,100,33,0.900922487502346
cell12_01,100,34,0.865559936230943
cell12_01,100,35,0.828711349555621
cell12_01,100,36,0.788483384724065
cell12_01,100,37,0.768744888770091
cell12_01,100,38,0.760353720975374
cell12_01,100,39,0.736943094708505
cell12_01,100,40,0.696721494054267
cell12_01,100,41,0.694360384269026
cell12_01,100,42,0.676448407205522
cell12_01,100,43,0.655338431039366
cell12_01,100,44,0.645970362026227
cell12_01,100,45,0.613408048775055
cell12_01,100,46,0.60470821838038
cell12_01,100,47,0.583346857210136
cell12_01,100,48,0.556190912591207
cell12_01,100,49,0.551876000369122
cell12_01,100,50,0.530632376479273
cell12_01,100,51,0.512491289032295
cell12_01,100,52,0.502232235194537
cell12_01,100,53,0.47698872585988
cell12_01,100,54,0.465428197760446
cell12_01,100,55,0.472463795786278
cell12_01,100,56,0.445148746734381
cell12_01,100,57,0.443242675627428
cell12_01,100,58,0.426854919031754
cell12_01,100,59,0.437225345972589
cell12_01,100,60,0.430183383769438
cell12_01,100,61,0.41962839568636
cell12_01,100,62,0.423443719988926
cell12_01,100,63,0.426950381691535
cell12_01,100,64,0.432445848806239
cell12_01,100,65,0.41795461705154
cell12_01,100,66,0.392898850947785
cell12_01,100,67,0.404472107401856
cell12_01,100,68,0.404383008919394
cell12_01,100,69,0.398117476349126
cell12_01,100,70,0.374589112801861
cell12_01,100,71,0.381328776582373
cell12_01,100,72,0.378913571289923
cell12_01,100,73,0.371053812301318
cell12_01,100,74,0.37469093963896
cell12_01,100,75,0.3565562163693
cell12_01,100,76,0.366242494248375
cell12_01,100,77,0.352193572817326
cell12_01,100,78,0.369010911382013
cell12_01,100,79,0.354000999175839
cell12_01,100,80,0.380046394852653
cell12_01,100,81,0.367524875978095
cell12_01,100,82,0.365466064615492
cell12_01,100,83,0.354506951272676
cell12_01,100,84,0.372240731371257
cell12_01,100,85,0.387183819715585
cell12_01,100,86,0.403918423975129
cell12_01,100,87,0.397681530202794
cell12_01,100,88,0.402616949713453
cell12_01,100,89,0.386136912546657
cell12_01,100,90,0.385847342478656
cell12_01,100,91,0.378394890838448
cell12_01,100,92,0.369367305311861
cell12_01,100,93,0.367356225279149
cell12_01,100,94,0.361310256826376
cell12_01,100,95,0.352562695101811
cell12_01,100,96,0.34153039371983
cell12_01,100,97,0.345708476129562
cell12_01,100,98,0.33916610184593
cell12_01,100,99,0.334421607654832
cell12_01,100,100,0.317410161681925
cell12_01,100,101,0.298591289350504
cell12_01,100,102,0.295065535115939
cell12_01,100,103,0.292144377726652
cell12_01,100,104,0.265118898742757
cell12_01,100,105,0.258974285541544
cell12_01,100,106,0.254548000216382
cell12_01,100,107,0.247728784219386
cell12_01,100,108,0.235659121934455
cell12_01,100,109,0.240855472715181
cell12_01,100,110,0.236254172513755
cell12_01,100,111,0.222163883930134
cell12_01,100,112,0.215201473943467
cell12_01,100,113,0.218864057990384
cell12_01,100,114,0.204668760481004
cell12_01,100,115,0.21001466942872
cell12_01,100,116,0.204668760481004
cell12_01,100,117,0.202683137157567
cell12_01,100,118,0.194562446898895
cell22_01,20,1,-0.006555030888815
cell22_01,20,2,0.00932713028252
cell22_01,20,3,-0.005505241769305
cell22_01,20,4,1.25510285677965
cell22_01,20,5,1.14494471178983
cell22_01,20,6,1.0850411201578
cell22_01,20,7,1.06736693615355
cell22_01,20,8,1.01526705035912
cell22_01,20,9,0.967567257241392
cell22_01,20,10,0.932280400314116
cell22_01,20,11,0.907708773735589
cell22_01,20,12,0.879926268717309
cell22_01,20,13,0.848703243889387
cell22_01,20,14,0.824160322482095
cell22_01,20,15,0.790259515251673
cell22_01,20,16,0.774266634134139
