cell,stimul,frame,time,mask,int,delta,rel
cell3_01_27,20,65,9.0,down,2094.112,-0.07568956094424323,1.0423357824093593
cell3_01_27,20,66,9.2,cell,2013.109,-0.06528177373076058,2013.109
cell3_01_27,20,66,9.2,up,1639.891,-0.05480735318842451,0.8146061638987259
cell3_01_27,20,66,9.2,down,2100.815,-0.07273095468393302,1.0435674372326587
cell3_01_27,20,67,9.4,cell,2017.293,-0.06333907660968544,2017.293
cell3_01_27,20,67,9.4,up,1645.092,-0.05180962531744587,0.8154948240042473
cell3_01_27,20,67,9.4,down,2106.813,-0.07008352512264095,1.0443763003192894
cell3_01_27,20,68,9.6,cell,2008.865,-0.06725232979716661,2008.865
cell3_01_27,20,68,9.6,up,1665.966,-0.0397783675633972,0.8293070962956693
cell3_01_27,20,68,9.6,down,2093.533,-0.075945123084288,1.0421471826130675
cell3_01_27,20,69,9.8,cell,2010.424,-0.06652846153431859,2010.424
cell3_01_27,20,69,9.8,up,1617.37,-0.06778790104120476,0.8044919877597959
cell3_01_27,20,69,9.8,down,2106.161,-0.07037130839605918,1.0476203029808637
cell3_01_27,20,70,10.0,cell,2024.482,-0.06000111064328737,2024.482
cell3_01_27,20,70,10.0,up,1635.445,-0.057369917717240385,0.8078338063761495
cell3_01_27,20,70,10.0,down,2114.512,-0.06668529901520719,1.0444706349574855
cell3_01_27,20,71,10.2,cell,2014.951,-0.06442650410910174,2014.951
cell3_01_27,20,71,10.2,up,1631.815,-0.05946216001134768,0.8098534406047592
cell3_01_27,20,71,10.2,down,2107.668,-0.06970614061532104,1.0460145184671985
cell3_01_27,20,72,10.4,cell,2026.438,-0.05909290902549978,2026.438
cell3_01_27,20,72,10.4,up,1643.975,-0.05245343651373192,0.8112634089964755
cell3_01_27,20,72,10.4,down,2113.092,-0.06731206626713031,1.0427617326560201
cell3_01_27,20,73,10.6,cell,2017.6,-0.06319653167274229,2017.6
cell3_01_27,20,73,10.6,up,1658.588,-0.04403086443555257,0.8220598731165741
cell3_01_27,20,73,10.6,down,2112.892,-0.06740034334486608,1.0472303727200634
cell3_01_27,20,74,10.8,cell,2017.058,-0.06344819081223144,2017.058
cell3_01_27,20,74,10.8,up,1645.697,-0.0514609182684281,0.8158897760996461
cell3_01_27,20,74,10.8,down,2110.225,-0.0685775181764709,1.0461895493337325
cell3_01_27,20,75,11.0,cell,2002.401,-0.07025366684081616,2002.401
cell3_01_27,20,75,11.0,up,1669.42,-0.037787567319913125,0.8337091321868098
cell3_01_27,20,75,11.0,down,2091.672,-0.07676654129261815,1.0445819793338098
cell3_01_27,20,76,11.2,cell,2016.851,-0.063544304173623,2016.851
cell3_01_27,20,76,11.2,up,1689.311,-0.026322886473607542,0.8375983153936507
cell3_01_27,20,76,11.2,down,2108.96,-0.0691358706931488,1.0456697098595782
cell3_01_27,20,77,11.4,cell,2003.084,-0.06993653917979936,2003.084
cell3_01_27,20,77,11.4,up,1671.613,-0.03652357631413422,0.8345196706678302
cell3_01_27,20,77,11.4,down,2094.637,-0.07545783361518711,1.0457060213151321
cell3_01_27,20,78,11.6,cell,2013.254,-0.0652144479462109,2013.254
cell3_01_27,20,78,11.6,up,1585.966,-0.0858883905740278,0.7877624979262428
cell3_01_27,20,78,11.6,down,2119.934,-0.06429210743779377,1.052988842937851
cell3_01_27,20,79,11.8,cell,2014.376,-0.06469348566852293,2014.376
