cell,stimul,frame,time,mask,int,delta,rel
cell7_01_27,10,15,1.0,down,1369.624,-0.18018279879347232,1.3546095082109895
cell7_01_27,10,16,1.2,cell,1012.906,-0.07244102059271308,1012.906
cell7_01_27,10,16,1.2,up,1749.989,0.21206943386859103,1.7276914146031321
cell7_01_27,10,16,1.2,down,1379.773,-0.17410790175965504,1.3621925430395319
cell7_01_27,10,17,1.4,cell,1012.506,-0.07280731676606272,1012.506
cell7_01_27,10,17,1.4,up,1772.55,0.22769553123120825,1.750656292407156
cell7_01_27,10,17,1.4,down,1370.839,-0.17945553503388145,1.3539070385755738
cell7_01_27,10,18,1.6,cell,1005.14,-0.07955266079829677,1005.14
cell7_01_27,10,18,1.6,up,1742.426,0.20683118315481608,1.733515729152158
cell7_01_27,10,18,1.6,down,1363.66,-0.18375267621092095,1.356686630718109
cell7_01_27,10,19,1.8,cell,1014.744,-0.0707578896761713,1014.744
cell7_01_27,10,19,1.8,up,1757.418,0.2172148741109066,1.7318831153473189
cell7_01_27,10,19,1.8,down,1384.668,-0.17117789673644726,1.3645490882429459
cell7_01_27,10,20,2.0,cell,1006.792,-0.07803985760236262,1006.792
cell7_01_27,10,20,2.0,up,1744.397,0.20819632822381653,1.7326289839410722
cell7_01_27,10,20,2.0,down,1373.211,-0.1780357246324414,1.363947071490437
cell7_01_27,10,21,2.2,cell,1012.953,-0.07239798079234447,1012.953
cell7_01_27,10,21,2.2,up,1742.777,0.20707429118080256,1.72049147393808
cell7_01_27,10,21,2.2,down,1386.716,-0.16995202333756482,1.368983555999143
cell7_01_27,10,22,2.4,cell,1012.729,-0.07260310664942023,1012.729
cell7_01_27,10,22,2.4,up,1721.106,0.1920646215763843,1.699473403052544
cell7_01_27,10,22,2.4,down,1389.328,-0.1683885558971932,1.371865523748209
cell7_01_27,10,23,2.6,cell,1010.408,-0.07472854019528168,1010.408
cell7_01_27,10,23,2.6,up,1736.862,0.20297747074288397,1.71897095034877
cell7_01_27,10,23,2.6,down,1388.319,-0.1689925140317012,1.374018218383069
cell7_01_27,10,24,2.8,cell,1011.486,-0.07374137200810435,1011.486
cell7_01_27,10,24,2.8,up,1743.298,0.2074351438347595,1.7235018576628842
cell7_01_27,10,24,2.8,down,1392.53,-0.16647193156944828,1.3767170282139347
cell7_01_27,10,25,3.0,cell,1011.962,-0.07330547956181825,1011.962
cell7_01_27,10,25,3.0,up,1748.475,0.21102081406419385,1.7278069729891044
cell7_01_27,10,25,3.0,down,1391.481,-0.1670998325437782,1.3750328569649848
cell7_01_27,10,26,3.2,cell,1014.768,-0.07073591190577032,1014.768
cell7_01_27,10,26,3.2,up,1717.887,0.18983509241498783,1.6928864528641028
cell7_01_27,10,26,3.2,down,1402.583,-0.16045449735120348,1.3821710972360186
cell7_01_27,10,27,3.4,cell,1015.051,-0.07047675736312542,1015.051
cell7_01_27,10,27,3.4,up,1763.234,0.2212431256184188,1.737089072371733
cell7_01_27,10,27,3.4,down,1409.564,-0.15627587323128242,1.3886632297293438
cell7_01_27,10,28,3.6,cell,1013.833,-0.07159212921097521,1013.833
cell7_01_27,10,28,3.6,up,1729.947,0.19818803484631461,1.7063431551350172
cell7_01_27,10,28,3.6,down,1405.281,-0.1588395528052149,1.386106982116384
cell7_01_27,10,29,3.8,cell,1012.221,-0.07306830278957432,1012.221
cell7_01_27,10,29,3.8,up,1717.007,0.18922559081137533,1.6962768012123834
cell7_01_27,10,29,3.8,down,1406.246,-0.15826193179451092,1.3892677587206748
cell7_01_27,10,30,4.0,cell,1018.574,-0.06725060381634834,1018.574
cell7_01_27,10,30,4.0,up,1750.23,0.21223635419412581,1.718314035111833
cell7_01_27,10,30,4.0,down,1417.17,-0.15172314223914382,1.3913274833247267
cell7_01_27,10,31,4.2,cell,1017.714,-0.06803814058905003,1017.714
cell7_01_27,10,31,4.2,up,1739.05,0.2044929133664115,1.7087806593993988
cell7_01_27,10,31,4.2,down,1399.96,-0.16202454907252611,1.3755927500260388
cell7_01_27,10,32,4.4,cell,1016.516,-0.06913519762823235,1016.516
cell7_01_27,10,32,4.4,up,1720.684,0.1917723378528337,1.6927269221537093
cell7_01_27,10,32,4.4,down,1415.237,-0.15288017997353823,1.3922427192488855
cell7_01_27,10,33,4.6,cell,1015.21,-0.07033115463421893,1015.21
cell7_01_27,10,33,4.6,up,1711.511,0.1854189762506313,1.6858689335211434
cell7_01_27,10,33,4.6,down,1413.236,-0.1540779205356299,1.392062725938476
cell7_01_27,10,34,4.8,cell,1015.705,-0.06987786311969872,1015.705
cell7_01_27,10,34,4.8,up,1716.89,0.18914455480271322,1.6903431606618065
cell7_01_27,10,34,4.8,down,1419.918,-0.15007826914337785,1.397962991222845
cell7_01_27,10,35,5.0,cell,1015.835,-0.06975881686336008,1015.835
cell7_01_27,10,35,5.0,up,1711.762,0.1855928227307526,1.6850787775573788
cell7_01_27,10,35,5.0,down,1417.196,-0.15170757939325968,1.3951045199269565
cell7_01_27,10,36,5.2,cell,1019.433,-0.0664639827840799,1019.433
cell7_01_27,10,36,5.2,up,1700.184,0.1775737209504954,1.6677741450394483
cell7_01_27,10,36,5.2,down,1423.571,-0.14789168929664073,1.3964340962083823
cell7_01_27,10,37,5.4,cell,1021.076,-0.06495942125204612,1021.076
cell7_01_27,10,37,5.4,up,1696.872,0.17527977855144453,1.661846914431443
cell7_01_27,10,37,5.4,down,1428.711,-0.14481503437952362,1.3992210178282518
cell7_01_27,10,38,5.6,cell,1012.324,-0.07297398152493684,1012.324
cell7_01_27,10,38,5.6,up,1705.865,0.18150846937108975,1.6850978540467283
cell7_01_27,10,38,5.6,down,1414.728,-0.1531848526102722,1.3975051465736268
cell7_01_27,10,39,5.8,cell,1018.564,-0.06725976122068207,1018.564
cell7_01_27,10,39,5.8,up,1697.316,0.17558729981508536,1.6663812975915113
cell7_01_27,10,39,5.8,down,1427.075,-0.14579429652824022,1.401065617869864
cell7_01_27,10,40,6.0,cell,1015.174,-0.07036412128982046,1015.174
cell7_01_27,10,40,6.0,up,1681.319,0.16450753032305088,1.6561880032388536
cell7_01_27,10,40,6.0,down,1419.861,-0.15011238769012394,1.3986380659867177
cell7_01_27,10,41,6.2,cell,1025.393,-0.06100616980116987,1025.393
cell7_01_27,10,41,6.2,up,1697.206,0.17551111211463372,1.6551761129635172
cell7_01_27,10,41,6.2,down,1431.574,-0.14310132561926944,1.396122267267282
cell7_01_27,10,42,6.4,cell,1016.419,-0.06922402445026962,1016.419
cell7_01_27,10,42,6.4,up,1707.585,0.1826997679599689,1.6800010625539272
cell7_01_27,10,42,6.4,down,1416.399,-0.1521846404767115,1.3935188145833557
cell7_01_27,10,43,6.6,cell,1017.351,-0.0683705543663649,1017.351
cell7_01_27,10,43,6.6,up,1674.184,0.1595657190255785,1.645630662377095
cell7_01_27,10,43,6.6,down,1425.547,-0.1467089130094377,1.4012341856448758
cell7_01_27,10,44,6.8,cell,1018.619,-0.06720939549684643,1018.619
cell7_01_27,10,44,6.8,up,1700.468,0.17777042374075225,1.6693857075118372
cell7_01_27,10,44,6.8,down,1432.965,-0.14226871336446217,1.4067723064266422
cell7_01_27,10,45,7.0,cell,1024.947,-0.061414590034454875,1024.947
cell7_01_27,10,45,7.0,up,1703.894,0.18014332430208932,1.6624215691152813
cell7_01_27,10,45,7.0,down,1436.029,-0.14043469183410284,1.4010763483380118
cell7_01_27,10,46,7.2,cell,1021.2,-0.06484586943830771,1021.2
cell7_01_27,10,46,7.2,up,1687.188,0.16857249044987166,1.6521621621621623
cell7_01_27,10,46,7.2,down,1441.697,-0.13704199143133647,1.411767528397963
cell7_01_27,10,47,7.4,cell,1019.373,-0.0665189272100823,1019.373
cell7_01_27,10,47,7.4,up,1679.39,0.1631714751033139,1.6474734959627144
cell7_01_27,10,47,7.4,down,1443.11,-0.13619621061462703,1.4156839547447302
cell7_01_27,10,48,7.6,cell,1020.524,-0.06546490997126868,1020.524
cell7_01_27,10,48,7.6,up,1691.138,0.17130832151154157,1.657127122929005
cell7_01_27,10,48,7.6,down,1431.635,-0.14306481278854108,1.4028430492570483
cell7_01_27,10,49,7.8,cell,1021.756,-0.06433671775735174,1021.756
cell7_01_27,10,49,7.8,up,1679.408,0.16318394218156945,1.6436487772031678
cell7_01_27,10,49,7.8,down,1443.58,-0.13591488224671944,1.412842204988275
cell7_01_27,10,50,8.0,cell,1023.077,-0.06312702464486446,1023.077
cell7_01_27,10,50,8.0,up,1683.457,0.16598834217364608,1.6454841619936722
cell7_01_27,10,50,8.0,down,1441.006,-0.13745560398926007,1.408501999360752
cell7_01_27,10,51,8.2,cell,1022.994,-0.06320303110083449,1022.994
cell7_01_27,10,51,8.2,up,1669.287,0.15617398112456632,1.6317661687165321
cell7_01_27,10,51,8.2,down,1449.429,-0.13241384049375868,1.4168499521991331
cell7_01_27,10,52,8.4,cell,1023.809,-0.062456702647634595,1023.809
cell7_01_27,10,52,8.4,up,1667.741,0.15510319762549238,1.6289571590013372
cell7_01_27,10,52,8.4,down,1445.667,-0.1346656645790106,1.4120475596522397
cell7_01_27,10,53,8.6,cell,1021.884,-0.06421950298187981,1021.884
cell7_01_27,10,53,8.6,up,1667.22,0.15474234497153544,1.631515905914957
cell7_01_27,10,53,8.6,down,1443.558,-0.13592805080862144,1.4126437051563583
cell7_01_27,10,54,8.8,cell,1022.587,-0.0635757374572178,1022.587
cell7_01_27,10,54,8.8,up,1628.635,0.1280177774995001,1.5926615534912922
cell7_01_27,10,54,8.8,down,1457.718,-0.12745228551166074,1.4255197846246823
cell7_01_27,10,55,9.0,cell,1022.83,-0.06335321253190783,1022.83
cell7_01_27,10,55,9.0,up,1700.887,0.1780606296179268,1.6629224797864746
cell7_01_27,10,55,9.0,down,1448.711,-0.13284361446856224,1.4163751552066326
cell7_01_27,10,56,9.2,cell,1018.678,-0.06715536681127739,1018.678
cell7_01_27,10,56,9.2,up,1643.298,0.13817359796969458,1.6131672618825577
cell7_01_27,10,56,9.2,down,1447.613,-0.13350084542167398,1.4210702498728744
cell7_01_27,10,57,9.4,cell,1019.981,-0.06596215702659086,1019.981
cell7_01_27,10,57,9.4,up,1651.514,0.14386412657796824,1.6191615334011122
cell7_01_27,10,57,9.4,down,1448.06,-0.13323328418666408,1.4196931119305163
cell7_01_27,10,58,9.6,cell,1026.454,-0.06003456920135996,1026.454
cell7_01_27,10,58,9.6,up,1660.33,0.14997022446143238,1.617539607230329
cell7_01_27,10,58,9.6,down,1466.528,-0.1221788750408823,1.4287323153302536
cell7_01_27,10,59,9.8,cell,1023.78,-0.062483259120202445,1023.78
cell7_01_27,10,59,9.8,up,1643.603,0.13838484568458306,1.6054259704233333
cell7_01_27,10,59,9.8,down,1464.054,-0.12365973968386818,1.430047471136377
cell7_01_27,10,60,10.0,cell,1023.21,-0.06300523116722566,1023.21
cell7_01_27,10,60,10.0,up,1639.553,0.13557975307704798,1.602362173942788
cell7_01_27,10,60,10.0,down,1458.213,-0.12715599286886453,1.42513560266221
cell7_01_27,10,61,10.2,cell,1024.213,-0.06208674351255144,1024.213
cell7_01_27,10,61,10.2,up,1661.762,0.15096204979822014,1.6224769652406286
cell7_01_27,10,61,10.2,down,1460.623,-0.12571343676959362,1.4260930099500788
cell7_01_27,10,62,10.4,cell,1023.159,-0.06305193392932777,1023.159
cell7_01_27,10,62,10.4,up,1673.142,0.1588440137176646,1.6352707643680016
cell7_01_27,10,62,10.4,down,1454.951,-0.1291085314563423,1.4220184741569981
cell7_01_27,10,63,10.6,cell,1017.905,-0.06786323416627563,1017.905
cell7_01_27,10,63,10.6,up,1632.954,0.13100918366541223,1.6042302572440454
cell7_01_27,10,63,10.6,down,1453.846,-0.12976995240642292,1.428272775946675
cell7_01_27,10,64,10.8,cell,1022.663,-0.06350614118428134,1022.663
cell7_01_27,10,64,10.8,up,1666.663,0.154356558161067,1.6297284638243488
cell7_01_27,10,64,10.8,down,1455.889,-0.12854707186251826,1.423625378057092
cell7_01_27,10,65,11.0,cell,1020.917,-0.06510502398095261,1020.917
cell7_01_27,10,65,11.0,up,1640.727,0.13639288362550384,1.6071110579998178
cell7_01_27,10,65,11.0,down,1455.126,-0.12900378153212141,1.4253127335522868
cell7_01_27,10,66,11.2,cell,1024.75,-0.061594990899829484,1024.75
cell7_01_27,10,66,11.2,up,1651.468,0.14383226626687043,1.6115813613076362
cell7_01_27,10,66,11.2,down,1459.032,-0.12666576322351067,1.4237931202732372
cell7_01_27,10,67,11.4,cell,1017.044,-0.06865168667941078,1017.044
cell7_01_27,10,67,11.4,up,1640.163,0.1360022485068248,1.6126765410346062
cell7_01_27,10,67,11.4,down,1446.786,-0.13399586363499225,1.4225402244150696
cell7_01_27,10,68,11.6,cell,1021.501,-0.06457023156786215,1021.501
cell7_01_27,10,68,11.6,up,1639.968,0.13586718849238796,1.6054492359772532
cell7_01_27,10,68,11.6,down,1449.956,-0.13209839357910497,1.4194366916919317
cell7_01_27,10,69,11.8,cell,1022.524,-0.06363342910452036,1022.524
cell7_01_27,10,69,11.8,up,1648.957,0.14209310885019868,1.6126340310838672
cell7_01_27,10,69,11.8,down,1467.521,-0.1215844940423031,1.4351946751372096
cell7_01_27,10,70,12.0,cell,1020.722,-0.06528359336546062,1020.722
cell7_01_27,10,70,12.0,up,1645.004,0.13935519994215254,1.611608253765472
cell7_01_27,10,70,12.0,down,1460.034,-0.1260659950859714,1.4303933882095223
cell7_01_27,10,71,12.2,cell,1018.351,-0.06745481393299073,1018.351
cell7_01_27,10,71,12.2,up,1618.074,0.12070306564069065,1.5889158060432995
cell7_01_27,10,71,12.2,down,1452.847,-0.13036792483097545,1.4266662476886653
cell7_01_27,10,72,12.4,cell,1020.789,-0.06522223875642454,1020.789
cell7_01_27,10,72,12.4,up,1635.489,0.1327649638530917,1.602181253912415
cell7_01_27,10,72,12.4,down,1457.429,-0.12762527252937414,1.4277475560571284
cell7_01_27,10,73,12.6,cell,1022.694,-0.0634777532308468,1022.694
cell7_01_27,10,73,12.6,up,1632.947,0.13100433535720163,1.5967112352277415
cell7_01_27,10,73,12.6,down,1461.952,-0.12491793591651028,1.429510684525381
cell7_01_27,10,74,12.8,cell,1019.687,-0.06623138471400285,1019.687
cell7_01_27,10,74,12.8,up,1599.613,0.10791669165854101,1.5687294238329998
cell7_01_27,10,74,12.8,down,1464.01,-0.12368607680767235,1.4357444980665635
cell7_01_27,10,75,13.0,cell,1019.97,-0.06597223017135795,1019.97
cell7_01_27,10,75,13.0,up,1614.0,0.11788135026214785,1.5823994823377159
cell7_01_27,10,75,13.0,down,1464.798,-0.12321440286318047,1.436118709373805
cell7_01_27,10,76,13.2,cell,1020.837,-0.06517828321562258,1020.837
cell7_01_27,10,76,13.2,up,1612.27,0.11668312551868222,1.5793608578058984
cell7_01_27,10,76,13.2,down,1464.692,-0.12327785138870856,1.4347951729806032
cell7_01_27,10,77,13.4,cell,1021.442,-0.0646242602534312,1021.442
cell7_01_27,10,77,13.4,up,1600.894,0.10880393206107246,1.5672882062809244
cell7_01_27,10,77,13.4,down,1469.881,-0.12017186649280959,1.4390254170085037
cell7_01_27,10,78,13.6,cell,1019.058,-0.0668073854465952,1019.058
cell7_01_27,10,78,13.6,up,1584.284,0.09729958929288524,1.5546553778097028
cell7_01_27,10,78,13.6,down,1459.823,-0.12619229356603207,1.432521995803968
cell7_01_27,10,79,13.8,cell,1021.66,-0.06442462883895567,1021.66
cell7_01_27,10,79,13.8,up,1580.16,0.09444324314140995,1.5466593582992387
cell7_01_27,10,79,13.8,down,1471.78,-0.11903518017226387,1.4405771000137033
cell7_01_27,10,80,14.0,cell,1016.873,-0.0688082782935177,1016.873
cell7_01_27,10,80,14.0,up,1589.688,0.10104248323143335,1.5633102658837437
cell7_01_27,10,80,14.0,down,1464.933,-0.12313359577878148,1.4406253288267068
cell7_01_27,10,81,14.2,cell,1021.65,-0.0644337862432894,1021.65
cell7_01_27,10,81,14.2,up,1601.394,0.10915023979039779,1.5674585229775364
cell7_01_27,10,81,14.2,down,1471.072,-0.11945896843711196,1.4398982038858708
cell7_01_27,10,82,14.4,cell,1021.388,-0.06467371023683338,1021.388
cell7_01_27,10,82,14.4,up,1571.862,0.08869592006552686,1.5389470015312496
cell7_01_27,10,82,14.4,down,1478.952,-0.11474222899219311,1.4479825492369207
cell7_01_27,10,83,14.6,cell,1014.716,-0.0707835304083058,1014.716
cell7_01_27,10,83,14.6,up,1568.032,0.08604320285889476,1.545291490426878
cell7_01_27,10,83,14.6,down,1463.418,-0.12404043083703686,1.4421946633343712
cell7_01_27,10,84,14.8,cell,1017.609,-0.06813429333455433,1017.609
cell7_01_27,10,84,14.8,up,1561.745,0.08168872947035812,1.5347201135210085
cell7_01_27,10,84,14.8,down,1459.3,-0.12650534619670378,1.4340478513849622
cell7_01_27,10,85,15.0,cell,1020.043,-0.06590538111972165,1020.043
cell7_01_27,10,85,15.0,up,1585.149,0.09789870166461791,1.554002135204104
cell7_01_27,10,85,15.0,down,1473.025,-0.11828995928280646,1.4440812789264768
cell7_01_27,10,86,15.2,cell,1020.588,-0.06540630258353276,1020.588
cell7_01_27,10,86,15.2,up,1563.099,0.08262653080137111,1.5315670966148927
cell7_01_27,10,86,15.2,down,1465.868,-0.12257393189794408,1.4362975069273791
cell7_01_27,10,87,15.4,cell,1018.565,-0.06725884548024862,1018.565
cell7_01_27,10,87,15.4,up,1591.564,0.10234182983186195,1.5625551633916344
cell7_01_27,10,87,15.4,down,1471.761,-0.1190465530211793,1.4449357674767933
cell7_01_27,10,88,15.6,cell,1017.463,-0.06826799143782702,1017.463
cell7_01_27,10,88,15.6,up,1538.337,0.06547598681426378,1.5119340949007483
cell7_01_27,10,88,15.6,down,1471.122,-0.11942903988733444,1.4458727246101333
cell7_01_27,10,89,15.8,cell,1018.431,-0.06738155469832076,1018.431
cell7_01_27,10,89,15.8,up,1568.014,0.08603073578063904,1.539636951349674
cell7_01_27,10,89,15.8,down,1473.355,-0.11809243085427563,1.4466910374880575
cell7_01_27,10,90,16.0,cell,1013.483,-0.0719126383626562,1013.483
cell7_01_27,10,90,16.0,up,1559.638,0.08022938869898122,1.5388891574895682
cell7_01_27,10,90,16.0,down,1468.224,-0.12116369863243283,1.4486912952659294
cell7_01_27,10,91,16.2,cell,1014.601,-0.07088884055814383,1014.601
cell7_01_27,10,91,16.2,up,1526.128,0.05701984467959796,1.5041656769508407
cell7_01_27,10,91,16.2,down,1468.959,-0.12072374895070492,1.4478193890997546
cell7_01_27,10,92,16.4,cell,1013.701,-0.07171300694818056,1013.701
cell7_01_27,10,92,16.4,up,1551.55,0.07462751486941478,1.5305795298613694
cell7_01_27,10,92,16.4,down,1468.973,-0.12071536895676731,1.4491186257091588
cell7_01_27,10,93,16.6,cell,1016.152,-0.06946852714598047,1016.152
cell7_01_27,10,93,16.6,up,1574.521,0.09053758457007885,1.5494935797006746
cell7_01_27,10,93,16.6,down,1472.073,-0.11885979887056822,1.4486740172730064
cell7_01_27,10,94,16.8,cell,1015.65,-0.06992822884353436,1015.65
cell7_01_27,10,94,16.8,up,1544.27,0.06958527433043808,1.5204745729335893
cell7_01_27,10,94,16.8,down,1478.555,-0.11497986167742566,1.4557721656082312
cell7_01_27,10,95,17.0,cell,1012.877,-0.07246757706528092,1012.877
cell7_01_27,10,95,17.0,up,1552.723,0.075439952802412,1.5329827807325076
cell7_01_27,10,95,17.0,down,1470.865,-0.11958287263319033,1.4521654653032896
cell7_01_27,10,96,17.2,cell,1014.863,-0.07064891656459975,1014.863
cell7_01_27,10,96,17.2,up,1527.961,0.05828940881530466,1.5055835122573193
cell7_01_27,10,96,17.2,down,1479.265,-0.1145548762705865,1.4576006810771502
cell7_01_27,10,97,17.4,cell,1017.28,-0.06843557193713448,1017.28
cell7_01_27,10,97,17.4,up,1527.121,0.05770761183003817,1.5011805992450458
cell7_01_27,10,97,17.4,down,1478.513,-0.11500500165923876,1.4533982777603018
cell7_01_27,10,98,17.6,cell,1015.06,-0.07046851569922515,1015.06
cell7_01_27,10,98,17.6,up,1541.56,0.0677082864374948,1.5186885504305165
cell7_01_27,10,98,17.6,down,1474.073,-0.11766265687947208,1.452202825448742
cell7_01_27,10,99,17.8,cell,1015.135,-0.07039983516672203,1015.135
cell7_01_27,10,99,17.8,up,1523.518,0.055212118332519836,1.5008033414274948
cell7_01_27,10,99,17.8,down,1478.397,-0.11507443589472233,1.4563550660749556
cell7_01_27,10,100,18.0,cell,1013.837,-0.0715884662492417,1013.837
cell7_01_27,10,100,18.0,up,1540.39,0.06689792635087365,1.5193665253882036
cell7_01_27,10,100,18.0,down,1474.576,-0.11736157566871144,1.4544507647679066
