ID,date,cell,rep,power,stimul,frame,time,mask,int,delta,rel
cell8_01_17_03,17_03,cell8_17_03,1,20,20,64,44.0,cell,726.35,-0.03428099704055357,726.35
cell8_01_17_03,17_03,cell8_17_03,1,20,20,64,44.0,up,810.389,-0.033083571038837155,0.0012159914010419764
cell8_01_17_03,17_03,cell8_17_03,1,20,20,64,44.0,down,896.733,-0.05229406781380638,-0.01864584557382462
cell8_01_17_03,17_03,cell8_17_03,1,20,20,65,45.0,cell,725.922,-0.03485004465295343,725.922
cell8_01_17_03,17_03,cell8_17_03,1,20,20,65,45.0,up,801.053,-0.04422282858154989,-0.009734899248935554
cell8_01_17_03,17_03,cell8_17_03,1,20,20,65,45.0,down,906.507,-0.041964485004667144,-0.007364603732260255
cell8_01_17_03,17_03,cell8_17_03,1,20,20,66,46.0,cell,724.353,-0.036936109381587624,724.353
cell8_01_17_03,17_03,cell8_17_03,1,20,20,66,46.0,up,824.642,-0.016077590130923185,0.021634071035446678
cell8_01_17_03,17_03,cell8_17_03,1,20,20,66,46.0,down,900.487,-0.048326679450238864,-0.011820731638842745
cell8_01_17_03,17_03,cell8_17_03,1,20,20,67,47.0,cell,719.142,-0.043864397017605486,719.142
cell8_01_17_03,17_03,cell8_17_03,1,20,20,67,47.0,up,775.811,-0.0743403456009537,-0.03189723507129651
cell8_01_17_03,17_03,cell8_17_03,1,20,20,67,47.0,down,893.212,-0.056015211774414,-0.012701563004026898
cell8_01_17_03,17_03,cell8_17_03,1,20,20,68,48.0,cell,727.949,-0.03215504579703173,727.949
cell8_01_17_03,17_03,cell8_17_03,1,20,20,68,48.0,up,818.874,-0.0229596849795058,0.009476723215363615
cell8_01_17_03,17_03,cell8_17_03,1,20,20,68,48.0,down,898.611,-0.05030931678909143,-0.018750765899652154
cell8_01_17_03,17_03,cell8_17_03,1,20,20,69,49.0,cell,728.823,-0.03099301866329926,728.823
cell8_01_17_03,17_03,cell8_17_03,1,20,20,69,49.0,up,832.947,-0.006168471247865285,0.025594019781280005
cell8_01_17_03,17_03,cell8_17_03,1,20,20,69,49.0,down,898.446,-0.05048369587273248,-0.02010743156445032
cell8_01_17_03,17_03,cell8_17_03,1,20,20,70,50.0,cell,721.845,-0.04027062202621104,721.845
cell8_01_17_03,17_03,cell8_17_03,1,20,20,70,50.0,up,843.611,0.006555290795353254,0.04876566883344941
cell8_01_17_03,17_03,cell8_17_03,1,20,20,70,50.0,down,894.658,-0.05448701689595936,-0.01480624297110826
cell8_01_17_03,17_03,cell8_17_03,1,20,20,71,51.0,cell,720.389,-0.042206447548767616,720.389
cell8_01_17_03,17_03,cell8_17_03,1,20,20,71,51.0,up,823.642,-0.01727074111021975,0.026009997953051325
cell8_01_17_03,17_03,cell8_17_03,1,20,20,71,51.0,down,894.139,-0.05503551837723042,-0.013387713876681001
cell8_01_17_03,17_03,cell8_17_03,1,20,20,72,52.0,cell,715.613,-0.048556380718911864,715.613
cell8_01_17_03,17_03,cell8_17_03,1,20,20,72,52.0,up,830.242,-0.009395944646862537,0.04113407130422749
cell8_01_17_03,17_03,cell8_17_03,1,20,20,72,52.0,down,893.746,-0.05545085764917558,-0.007239603913940545
cell8_01_17_03,17_03,cell8_17_03,1,20,20,73,53.0,cell,723.18,-0.03849567211370221,723.18
cell8_01_17_03,17_03,cell8_17_03,1,20,20,73,53.0,up,815.705,-0.02674078043289659,0.012201317955004698
cell8_01_17_03,17_03,cell8_17_03,1,20,20,73,53.0,down,900.092,-0.048744132408046294,-0.010652071509327078
cell8_01_17_03,17_03,cell8_17_03,1,20,20,74,54.0,cell,724.169,-0.037180746672899674,724.169
cell8_01_17_03,17_03,cell8_17_03,1,20,20,74,54.0,up,851.621,0.016112430139518717,0.05532594025455327
cell8_01_17_03,17_03,cell8_17_03,1,20,20,74,54.0,down,900.466,-0.04834887315179314,-0.011592701666649287
cell8_01_17_03,17_03,cell8_17_03,1,20,20,75,55.0,cell,724.028,-0.037368213292872474,724.028
cell8_01_17_03,17_03,cell8_17_03,1,20,20,75,55.0,up,851.832,0.016364184996150305,0.05579297991613858
cell8_01_17_03,17_03,cell8_17_03,1,20,20,75,55.0,down,899.639,-0.049222882255860884,-0.012308158669083661
cell8_01_17_03,17_03,cell8_17_03,1,20,20,76,56.0,cell,719.1,-0.04392023813844851,719.1
cell8_01_17_03,17_03,cell8_17_03,1,20,20,76,56.0,up,814.474,-0.02820954928841065,0.01640809996664301
cell8_01_17_03,17_03,cell8_17_03,1,20,20,76,56.0,down,904.439,-0.04415003618630207,-0.00023357828671989936
cell8_01_17_03,17_03,cell8_17_03,1,20,20,77,57.0,cell,723.868,-0.03758094137227425,723.868
cell8_01_17_03,17_03,cell8_17_03,1,20,20,77,57.0,up,820.074,-0.021527903804350004,0.016655573388388918
cell8_01_17_03,17_03,cell8_17_03,1,20,20,77,57.0,down,893.235,-0.05599090438699734,-0.019122194775609128
cell8_01_17_03,17_03,cell8_17_03,1,20,20,78,58.0,cell,723.117,-0.038579433794966665,723.117
cell8_01_17_03,17_03,cell8_17_03,1,20,20,78,58.0,up,832.4,-0.006821124833540536,0.033007990587747026
cell8_01_17_03,17_03,cell8_17_03,1,20,20,78,58.0,down,902.934,-0.045740584797695,-0.007441782981931619
cell8_01_17_03,17_03,cell8_17_03,1,20,20,79,59.0,cell,729.037,-0.030708494857099252,729.037
cell8_01_17_03,17_03,cell8_17_03,1,20,20,79,59.0,up,827.716,-0.012409844020565603,0.018854014927928393
cell8_01_17_03,17_03,cell8_17_03,1,20,20,79,59.0,down,903.25,-0.04540662243144901,-0.01515710953639649
cell8_01_17_03,17_03,cell8_17_03,1,20,20,80,60.0,cell,722.428,-0.0394954940868907,722.428
cell8_01_17_03,17_03,cell8_17_03,1,20,20,80,60.0,up,820.568,-0.020938487220577468,0.01929568924671706
cell8_01_17_03,17_03,cell8_17_03,1,20,20,80,60.0,down,897.872,-0.0510903237152173,-0.012064907579159144
cell8_01_17_03,17_03,cell8_17_03,1,20,20,81,61.0,cell,721.126,-0.04122656883302303,721.126
cell8_01_17_03,17_03,cell8_17_03,1,20,20,81,61.0,up,802.621,-0.042351967846012896,-0.0011976733571769508
cell8_01_17_03,17_03,cell8_17_03,1,20,20,81,61.0,down,892.819,-0.05643055104635916,-0.015851072192099858
cell8_01_17_03,17_03,cell8_17_03,1,20,20,82,62.0,cell,719.745,-0.04306267806835995,719.745
cell8_01_17_03,17_03,cell8_17_03,1,20,20,82,62.0,up,820.168,-0.021415747612296067,0.022596601650017884
cell8_01_17_03,17_03,cell8_17_03,1,20,20,82,62.0,down,893.33,-0.05589050430853729,-0.01339839814578225
cell8_01_17_03,17_03,cell8_17_03,1,20,20,83,63.0,cell,722.249,-0.03973348362572145,722.249
cell8_01_17_03,17_03,cell8_17_03,1,20,20,83,63.0,up,828.747,-0.011179705360910907,0.02971064182218555
cell8_01_17_03,17_03,cell8_17_03,1,20,20,83,63.0,down,900.549,-0.04826115518850705,-0.008873808163442971
cell8_01_17_03,17_03,cell8_17_03,1,20,20,84,64.0,cell,724.098,-0.03727514475813427,724.098
cell8_01_17_03,17_03,cell8_17_03,1,20,20,84,64.0,up,813.611,-0.02923923858354365,0.008322932778350767
cell8_01_17_03,17_03,cell8_17_03,1,20,20,84,64.0,down,896.391,-0.05265550809626243,-0.015969196523630224
cell8_01_17_03,17_03,cell8_17_03,1,20,20,85,65.0,cell,724.121,-0.03724456509672022,724.121
cell8_01_17_03,17_03,cell8_17_03,1,20,20,85,65.0,up,780.905,-0.06826243451241708,-0.03224094834960721
cell8_01_17_03,17_03,cell8_17_03,1,20,20,85,65.0,down,904.229,-0.04437197320184519,-0.007396406996111234
cell8_01_17_03,17_03,cell8_17_03,1,20,20,86,66.0,cell,722.553,-0.03932930027485803,722.553
cell8_01_17_03,17_03,cell8_17_03,1,20,20,86,66.0,up,812.832,-0.03016870319641567,0.009511487531759918
cell8_01_17_03,17_03,cell8_17_03,1,20,20,86,66.0,down,896.226,-0.05282988717990348,-0.014046610523489723
cell8_01_17_03,17_03,cell8_17_03,1,20,20,87,67.0,cell,726.947,-0.033487255394285556,726.947
cell8_01_17_03,17_03,cell8_17_03,1,20,20,87,67.0,up,821.558,-0.019757267751073858,0.014181446727274668
cell8_01_17_03,17_03,cell8_17_03,1,20,20,87,67.0,down,893.763,-0.05543289131934584,-0.022699373542161724
cell8_01_17_03,17_03,cell8_17_03,1,20,20,88,68.0,cell,728.981,-0.030782949684889944,728.981
cell8_01_17_03,17_03,cell8_17_03,1,20,20,88,68.0,up,841.284,0.0037788284665301523,0.035634718480025585
cell8_01_17_03,17_03,cell8_17_03,1,20,20,88,68.0,down,907.516,-0.040898130487128606,-0.01042973829548663
cell8_01_17_03,17_03,cell8_17_03,1,20,20,89,69.0,cell,720.681,-0.041818218803859254,720.681
cell8_01_17_03,17_03,cell8_17_03,1,20,20,89,69.0,up,826.295,-0.014105311562146079,0.028897787451688913
cell8_01_17_03,17_03,cell8_17_03,1,20,20,89,69.0,down,893.563,-0.0556442599055775,-0.014422775201474594
cell8_01_17_03,17_03,cell8_17_03,1,20,20,90,70.0,cell,716.439,-0.04745817200900009,716.439
cell8_01_17_03,17_03,cell8_17_03,1,20,20,90,70.0,up,793.453,-0.0532907760242038,-0.006146964538160807
cell8_01_17_03,17_03,cell8_17_03,1,20,20,90,70.0,down,894.455,-0.05470155601098443,-0.007597542418054709
cell8_01_17_03,17_03,cell8_17_03,1,20,20,91,71.0,cell,726.537,-0.03403237109775268,726.537
cell8_01_17_03,17_03,cell8_17_03,1,20,20,91,71.0,up,808.968,-0.03477903858041763,-0.0007968661862983698
cell8_01_17_03,17_03,cell8_17_03,1,20,20,91,71.0,down,907.182,-0.041251116026135355,-0.007466344098012017
cell8_01_17_03,17_03,cell8_17_03,1,20,20,92,72.0,cell,722.363,-0.03958191486914761,722.363
cell8_01_17_03,17_03,cell8_17_03,1,20,20,92,72.0,up,844.547,0.007672080111974879,0.049176396408140796
cell8_01_17_03,17_03,cell8_17_03,1,20,20,92,72.0,down,895.661,-0.05342700343600786,-0.014409009038434317
cell8_01_17_03,17_03,cell8_17_03,1,20,20,93,73.0,cell,719.85,-0.042923075266252476,719.85
cell8_01_17_03,17_03,cell8_17_03,1,20,20,93,73.0,up,816.789,-0.025447404771339176,0.018235073332931277
cell8_01_17_03,17_03,cell8_17_03,1,20,20,93,73.0,down,889.769,-0.05965392198639131,-0.017474533964096112
cell8_01_17_03,17_03,cell8_17_03,1,20,20,94,74.0,cell,718.772,-0.044356330701222205,718.772
cell8_01_17_03,17_03,cell8_17_03,1,20,20,94,74.0,up,816.842,-0.02538416776943646,0.019828372688838077
cell8_01_17_03,17_03,cell8_17_03,1,20,20,94,74.0,down,883.405,-0.06637967040028148,-0.023038934384897954
cell8_01_17_03,17_03,cell8_17_03,1,20,20,95,75.0,cell,726.188,-0.03449638422094796,726.188
cell8_01_17_03,17_03,cell8_17_03,1,20,20,95,75.0,up,861.368,0.027742072734722407,0.06443671627419098
cell8_01_17_03,17_03,cell8_17_03,1,20,20,95,75.0,down,891.259,-0.058079226018965736,-0.024418818580361948
cell8_01_17_03,17_03,cell8_17_03,1,20,20,96,76.0,cell,719.43,-0.04348148647468235,719.43
cell8_01_17_03,17_03,cell8_17_03,1,20,20,96,76.0,up,808.726,-0.035067781117407354,0.008772054785040345
cell8_01_17_03,17_03,cell8_17_03,1,20,20,96,76.0,down,883.814,-0.06594742164143781,-0.023480574617980893
cell8_01_17_03,17_03,cell8_17_03,1,20,20,97,77.0,cell,720.513,-0.04204158328723118,720.513
cell8_01_17_03,17_03,cell8_17_03,1,20,20,97,77.0,up,810.895,-0.03247983664331313,0.009957229920714633
cell8_01_17_03,17_03,cell8_17_03,1,20,20,97,77.0,down,893.458,-0.05575522841334912,-0.014308810246587447
cell8_01_17_03,17_03,cell8_17_03,1,20,20,98,78.0,cell,727.205,-0.033144231366250075,727.205
cell8_01_17_03,17_03,cell8_17_03,1,20,20,98,78.0,up,808.684,-0.035117893458537844,-0.0020651823286896367
cell8_01_17_03,17_03,cell8_17_03,1,20,20,98,78.0,down,899.65,-0.04921125698361818,-0.016611144978713452
cell8_01_17_03,17_03,cell8_17_03,1,20,20,99,79.0,cell,724.195,-0.03714617835999679,724.195
cell8_01_17_03,17_03,cell8_17_03,1,20,20,99,79.0,up,805.053,-0.03945022466436363,-0.0024167885268932374
cell8_01_17_03,17_03,cell8_17_03,1,20,20,99,79.0,down,894.174,-0.05499852887463992,-0.018534428661479255
cell8_01_17_03,17_03,cell8_17_03,1,20,20,100,80.0,cell,719.216,-0.04376601028088221,719.216
cell8_01_17_03,17_03,cell8_17_03,1,20,20,100,80.0,up,850.558,0.014844110648526483,0.06126727930532298
cell8_01_17_03,17_03,cell8_17_03,1,20,20,100,80.0,down,886.988,-0.06259300217794192,-0.01968204281308417
cell8_01_17_03,17_03,cell8_17_03,1,20,20,101,81.0,cell,721.604,-0.04059104369581001,721.604
cell8_01_17_03,17_03,cell8_17_03,1,20,20,101,81.0,up,834.368,-0.00447300370628481,0.037621324717702805
cell8_01_17_03,17_03,cell8_17_03,1,20,20,101,81.0,down,890.582,-0.058794708683359787,-0.01896718344326594
cell8_01_17_03,17_03,cell8_17_03,1,20,20,102,82.0,cell,722.804,-0.03899558310029646,722.804
cell8_01_17_03,17_03,cell8_17_03,1,20,20,102,82.0,up,815.0,-0.027581951873300713,0.011852577864202171
cell8_01_17_03,17_03,cell8_17_03,1,20,20,102,82.0,down,894.675,-0.05446905056612974,-0.016094680273167992
cell8_01_17_03,17_03,cell8_17_03,1,20,20,103,83.0,cell,722.014,-0.04004592799234289,722.014
cell8_01_17_03,17_03,cell8_17_03,1,20,20,103,83.0,up,821.084,-0.020322821315260486,0.020521483402340925
cell8_01_17_03,17_03,cell8_17_03,1,20,20,103,83.0,down,892.324,-0.05695368829728242,-0.017606434519600093
cell8_01_17_03,17_03,cell8_17_03,1,20,20,104,84.0,cell,727.327,-0.03298202620570625,727.327
cell8_01_17_03,17_03,cell8_17_03,1,20,20,104,84.0,up,862.126,0.02864648117702911,0.0637050324014595
cell8_01_17_03,17_03,cell8_17_03,1,20,20,104,84.0,down,903.561,-0.045077944279858805,-0.012501779817801114
cell8_01_17_03,17_03,cell8_17_03,1,20,20,105,85.0,cell,715.945,-0.0481149699541531,715.945
cell8_01_17_03,17_03,cell8_17_03,1,20,20,105,85.0,up,830.537,-0.009043965107969966,0.04102103594749178
cell8_01_17_03,17_03,cell8_17_03,1,20,20,105,85.0,down,873.825,-0.07650422568077596,-0.029817672876824557
cell8_01_17_03,17_03,cell8_17_03,1,20,20,106,86.0,cell,727.327,-0.03298202620570625,727.327
cell8_01_17_03,17_03,cell8_17_03,1,20,20,106,86.0,up,868.2,0.035893680225276524,0.07119923205070641
cell8_01_17_03,17_03,cell8_17_03,1,20,20,106,86.0,down,902.728,-0.045958294441513586,-0.013412162201958818
cell8_01_17_03,17_03,cell8_17_03,1,20,20,107,87.0,cell,717.166,-0.04649158879821796,717.166
cell8_01_17_03,17_03,cell8_17_03,1,20,20,107,87.0,up,800.937,-0.04436123409514827,0.0022102630044075755
cell8_01_17_03,17_03,cell8_17_03,1,20,20,107,87.0,down,884.326,-0.06540631806068481,-0.01983033871163301
cell8_01_17_03,17_03,cell8_17_03,1,20,20,108,88.0,cell,717.774,-0.04568322209649111,717.774
cell8_01_17_03,17_03,cell8_17_03,1,20,20,108,88.0,up,826.547,-0.013804637515363264,0.033379905227116
cell8_01_17_03,17_03,cell8_17_03,1,20,20,108,88.0,down,885.467,-0.06420046027623347,-0.019397013582200084
cell8_01_17_03,17_03,cell8_17_03,1,20,20,109,89.0,cell,720.306,-0.04231680023995727,720.306
cell8_01_17_03,17_03,cell8_17_03,1,20,20,109,89.0,up,848.811,0.012759675887695438,0.05748483421495803
cell8_01_17_03,17_03,cell8_17_03,1,20,20,109,89.0,down,888.955,-0.06051419213235396,-0.018994824421145754
cell8_01_17_03,17_03,cell8_17_03,1,20,20,110,90.0,cell,719.586,-0.043274076597265496,719.586
cell8_01_17_03,17_03,cell8_17_03,1,20,20,110,90.0,up,831.116,-0.008353130690957314,0.03647568621618774
cell8_01_17_03,17_03,cell8_17_03,1,20,20,110,90.0,down,891.62,-0.05769770572081767,-0.015069354785302651
cell8_01_17_03,17_03,cell8_17_03,1,20,20,111,91.0,cell,720.21,-0.04244443708759837,720.21
cell8_01_17_03,17_03,cell8_17_03,1,20,20,111,91.0,up,874.0,0.04281395590519654,0.0890115012697755
cell8_01_17_03,17_03,cell8_17_03,1,20,20,111,91.0,down,893.744,-0.05545297133503785,-0.013578462477933954
cell8_01_17_03,17_03,cell8_17_03,1,20,20,112,92.0,cell,727.045,-0.033356959445652,727.045
cell8_01_17_03,17_03,cell8_17_03,1,20,20,112,92.0,up,818.147,-0.02382710574145437,0.00983456351016499
cell8_01_17_03,17_03,cell8_17_03,1,20,20,112,92.0,down,888.089,-0.06142941811073686,-0.0290346032909411
cell8_01_17_03,17_03,cell8_17_03,1,20,20,113,93.0,cell,717.435,-0.04613393971472379,717.435
cell8_01_17_03,17_03,cell8_17_03,1,20,20,113,93.0,up,786.347,-0.06176930688308517,-0.01641509422777529
cell8_01_17_03,17_03,cell8_17_03,1,20,20,113,93.0,down,894.422,-0.054736431827712664,-0.009011836827435378
cell8_01_17_03,17_03,cell8_17_03,1,20,20,114,94.0,cell,714.638,-0.049852692452766724,714.638
cell8_01_17_03,17_03,cell8_17_03,1,20,20,114,94.0,up,834.421,-0.004409766704382095,0.04780218790098512
cell8_01_17_03,17_03,cell8_17_03,1,20,20,114,94.0,down,877.672,-0.07243855092461078,-0.02376428523422087
cell8_01_17_03,17_03,cell8_17_03,1,20,20,115,95.0,cell,715.352,-0.04890339339843618,715.352
cell8_01_17_03,17_03,cell8_17_03,1,20,20,115,95.0,up,817.516,-0.024579984009390606,0.02554954553753052
cell8_01_17_03,17_03,cell8_17_03,1,20,20,115,95.0,down,887.558,-0.061990601707181875,-0.013753440568403141
cell8_01_17_03,17_03,cell8_17_03,1,20,20,116,96.0,cell,714.151,-0.05050018354444612,714.151
cell8_01_17_03,17_03,cell8_17_03,1,20,20,116,96.0,up,830.558,-0.009018908937404787,0.04366254577266597
cell8_01_17_03,17_03,cell8_17_03,1,20,20,116,96.0,down,883.88,-0.06587767000798135,-0.016188686809553394
cell8_01_17_03,17_03,cell8_17_03,1,20,20,117,97.0,cell,723.439,-0.038151318535170495,723.439
cell8_01_17_03,17_03,cell8_17_03,1,20,20,117,97.0,up,830.221,-0.009421000817427716,0.029845268258366156
cell8_01_17_03,17_03,cell8_17_03,1,20,20,117,97.0,down,887.934,-0.061593228765066454,-0.024365110992139984
cell8_01_17_03,17_03,cell8_17_03,1,20,20,118,98.0,cell,713.367,-0.051542551133515024,713.367
cell8_01_17_03,17_03,cell8_17_03,1,20,20,118,98.0,up,816.758,-0.02548439245169731,0.027449683705062494
cell8_01_17_03,17_03,cell8_17_03,1,20,20,118,98.0,down,884.5,-0.06522242739066332,-0.014416609330411232
cell8_01_17_03,17_03,cell8_17_03,1,20,20,119,99.0,cell,716.641,-0.047189602808755296,716.641
cell8_01_17_03,17_03,cell8_17_03,1,20,20,119,99.0,up,797.463,-0.04850624059722459,-0.0014057245998897567
cell8_01_17_03,17_03,cell8_17_03,1,20,20,119,99.0,down,887.638,-0.06190605427268918,-0.015438636353265015
cell8_01_17_03,17_03,cell8_17_03,1,20,20,120,100.0,cell,715.855,-0.04823462949881666,715.855
cell8_01_17_03,17_03,cell8_17_03,1,20,20,120,100.0,up,804.947,-0.03957669866816906,0.009072578555133185
cell8_01_17_03,17_03,cell8_17_03,1,20,20,120,100.0,down,892.911,-0.05633332149669263,-0.008502406422466918
cell7_01_17_03,17_03,cell7_17_03,1,20,20,1,-19.0,cell,464.234,0.0001260299175634666,464.234
cell7_01_17_03,17_03,cell7_17_03,1,20,20,1,-19.0,up,356.8,-0.009344315321706419,-0.009484024996166726
cell7_01_17_03,17_03,cell7_17_03,1,20,20,1,-19.0,down,551.041,0.008299831053726614,0.008170215641066484
cell7_01_17_03,17_03,cell7_17_03,1,20,20,2,-18.0,cell,464.412,0.0005095055641669544,464.412
cell7_01_17_03,17_03,cell7_17_03,1,20,20,2,-18.0,up,364.033,0.010738119003624582,0.010208235714280095
cell7_01_17_03,17_03,cell7_17_03,1,20,20,2,-18.0,down,546.002,-0.0009205769534449564,-0.001431885395957537
cell7_01_17_03,17_03,cell7_17_03,1,20,20,3,-17.0,cell,464.154,-4.6318687651552446e-05,464.154
cell7_01_17_03,17_03,cell7_17_03,1,20,20,3,-17.0,up,356.046,-0.011437797345942552,-0.011406850602090865
cell7_01_17_03,17_03,cell7_17_03,1,20,20,3,-17.0,down,548.605,0.0038424161091999576,0.003886370303431723
cell7_01_17_03,17_03,cell7_17_03,1,20,20,4,-16.0,cell,461.576,-0.005600252490706592,461.576
cell7_01_17_03,17_03,cell7_17_03,1,20,20,4,-16.0,up,365.59,0.01506113161865839,0.020762417405385664
cell7_01_17_03,17_03,cell7_17_03,1,20,20,4,-16.0,down,541.129,-0.009837236651588548,-0.00426336993928519
cell7_01_17_03,17_03,cell7_17_03,1,20,20,5,-15.0,cell,462.443,-0.0037324244816885335,462.443
cell7_01_17_03,17_03,cell7_17_03,1,20,20,5,-15.0,up,352.438,-0.02145541424706163,-0.017804135532276888
cell7_01_17_03,17_03,cell7_17_03,1,20,20,5,-15.0,down,543.814,-0.004924199243520544,-0.001198771369116942
cell7_01_17_03,17_03,cell7_17_03,1,20,20,6,-14.0,cell,465.082,0.0019529251328430607,465.082
cell7_01_17_03,17_03,cell7_17_03,1,20,20,6,-14.0,up,355.985,-0.011607163928805094,-0.013548470962547398
cell7_01_17_03,17_03,cell7_17_03,1,20,20,6,-14.0,down,547.071,0.001035488964329779,-0.0009181804209828364
cell7_01_17_03,17_03,cell7_17_03,1,20,20,7,-13.0,cell,467.509,0.007181550943554787,467.509
cell7_01_17_03,17_03,cell7_17_03,1,20,20,7,-13.0,up,359.56,-0.001681171572513367,-0.008814411463567238
cell7_01_17_03,17_03,cell7_17_03,1,20,20,7,-13.0,down,547.584,0.0019741810277705773,-0.0051727612368970026
cell7_01_17_03,17_03,cell7_17_03,1,20,20,8,-12.0,cell,464.814,0.0013755573053726917,464.814
cell7_01_17_03,17_03,cell7_17_03,1,20,20,8,-12.0,up,360.911,0.002069881762689474,0.0006783449391924045
cell7_01_17_03,17_03,cell7_17_03,1,20,20,8,-12.0,down,547.72,0.0022230350640825547,0.0008437766952716546
cell7_01_17_03,17_03,cell7_17_03,1,20,20,9,-11.0,cell,464.943,0.0016534694312818838,464.943
cell7_01_17_03,17_03,cell7_17_03,1,20,20,9,-11.0,up,366.778,0.018359615232441624,0.016663302528199052
cell7_01_17_03,17_03,cell7_17_03,1,20,20,9,-11.0,down,545.711,-0.0014530513987885405,-0.003103919675993279
cell7_01_17_03,17_03,cell7_17_03,1,20,20,10,-10.0,cell,462.588,-0.0034200426347361663,462.588
cell7_01_17_03,17_03,cell7_17_03,1,20,20,10,-10.0,up,363.514,0.00929711479861326,0.012745592969591758
cell7_01_17_03,17_03,cell7_17_03,1,20,20,10,-10.0,down,546.374,-0.00023988797176835197,0.00318852539846349
cell7_01_17_03,17_03,cell7_17_03,1,20,20,11,-9.0,cell,462.282,-0.0040792760496838314,462.282
cell7_01_17_03,17_03,cell7_17_03,1,20,20,11,-9.0,up,353.582,-0.018279096693048252,-0.014272784138907202
cell7_01_17_03,17_03,cell7_17_03,1,20,20,11,-9.0,down,546.368,-0.0002508668263114693,0.0038415458197484553
cell7_01_17_03,17_03,cell7_17_03,1,20,20,12,-8.0,cell,466.491,0.00498841494219317,466.491
cell7_01_17_03,17_03,cell7_17_03,1,20,20,12,-8.0,up,353.61,-0.018201354655012904,-0.02308933246251016
cell7_01_17_03,17_03,cell7_17_03,1,20,20,12,-8.0,down,561.187,0.026865074086225224,0.021765481031203963
cell7_01_17_03,17_03,cell7_17_03,1,20,20,13,-7.0,cell,464.187,2.477511199969037e-05,464.187
cell7_01_17_03,17_03,cell7_17_03,1,20,20,13,-7.0,up,360.298,0.000367886429988259,0.0003280823299559336
cell7_01_17_03,17_03,cell7_17_03,1,20,20,13,-7.0,down,553.76,0.01327508197087256,0.013247410238213844
cell7_01_17_03,17_03,cell7_17_03,1,20,20,14,-6.0,cell,464.371,0.0004211769039942465,464.371
cell7_01_17_03,17_03,cell7_17_03,1,20,20,14,-6.0,up,353.734,-0.01785706848657099,-0.01828529125414399
cell7_01_17_03,17_03,cell7_17_03,1,20,20,14,-6.0,down,558.573,0.02208195312358456,0.021649067394472053
cell7_01_17_03,17_03,cell7_17_03,1,20,20,15,-5.0,cell,465.89,0.003693646045515084,465.89
cell7_01_17_03,17_03,cell7_17_03,1,20,20,15,-5.0,up,347.876,-0.03412181344409747,-0.03769074619929135
cell7_01_17_03,17_03,cell7_17_03,1,20,20,15,-5.0,down,559.171,0.023176178959720527,0.01940825218871377
cell7_01_17_03,17_03,cell7_17_03,1,20,20,16,-4.0,cell,463.083,-0.0023536356399680137,463.083
cell7_01_17_03,17_03,cell7_17_03,1,20,20,16,-4.0,up,364.176,0.011135158697876174,0.013505398591335607
cell7_01_17_03,17_03,cell7_17_03,1,20,20,16,-4.0,down,550.546,0.007394075553915168,0.009768148348357052
cell7_01_17_03,17_03,cell7_17_03,1,20,20,17,-3.0,cell,460.062,-0.008861949844401498,460.062
cell7_01_17_03,17_03,cell7_17_03,1,20,20,17,-3.0,up,346.61,-0.03763686416383593,-0.02904677559354932
cell7_01_17_03,17_03,cell7_17_03,1,20,20,17,-3.0,down,555.237,0.015977709997582603,0.025059157574437003
cell7_01_17_03,17_03,cell7_17_03,1,20,20,18,-2.0,cell,462.711,-0.003155056654218042,462.711
cell7_01_17_03,17_03,cell7_17_03,1,20,20,18,-2.0,up,347.139,-0.0361680949452406,-0.03313204402672328
cell7_01_17_03,17_03,cell7_17_03,1,20,20,18,-2.0,down,557.153,0.01948362421503465,0.022707740926580833
cell7_01_17_03,17_03,cell7_17_03,1,20,20,19,-1.0,cell,468.308,0.008902882638140085,468.308
cell7_01_17_03,17_03,cell7_17_03,1,20,20,19,-1.0,up,357.632,-0.007034266191514901,-0.015811292462453184
cell7_01_17_03,17_03,cell7_17_03,1,20,20,19,-1.0,down,562.197,0.02871318126765865,0.019632901663614987
cell7_01_17_03,17_03,cell7_17_03,1,20,20,20,0.0,cell,465.811,0.0035234517978652022,465.811
cell7_01_17_03,17_03,cell7_17_03,1,20,20,20,0.0,up,353.556,-0.018351285728366768,-0.02181262159057253
cell7_01_17_03,17_03,cell7_17_03,1,20,20,20,0.0,down,550.875,0.007996082744698842,0.004454381116119304
cell7_01_17_03,17_03,cell7_17_03,1,20,20,21,1.0,cell,441.908,-0.047972157082827475,441.908
cell7_01_17_03,17_03,cell7_17_03,1,20,20,21,1.0,up,419.882,0.16580294336908985,0.22452872268339974
cell7_01_17_03,17_03,cell7_17_03,1,20,20,21,1.0,down,487.3,-0.10833403018562876,-0.06340584859562104
cell7_01_17_03,17_03,cell7_17_03,1,20,20,22,2.0,cell,439.289,-0.05361441954605534,439.289
cell7_01_17_03,17_03,cell7_17_03,1,20,20,22,2.0,up,463.656,0.2873415138318354,0.36025126603177343
cell7_01_17_03,17_03,cell7_17_03,1,20,20,22,2.0,down,467.85,-0.14392381699640142,-0.09542787767253245
cell7_01_17_03,17_03,cell7_17_03,1,20,20,23,3.0,cell,436.924,-0.05870947518772538,436.924
cell7_01_17_03,17_03,cell7_17_03,1,20,20,23,3.0,up,470.996,0.3077210338025155,0.38926438061494034
